PersPerFam,PctHousLess3BR,householdsize,NumIlleg,state,PersPerRentOccHous,PctHousOwnOcc,PctWorkMomYoungKids,MedRentPctHousInc,NumUnderPov,ViolentCrimesPerPop
0.49,0.0,0.2151113796169455,0.04879016416943201,13,0.61,0.59,0.59,0.13,0.09531017980432487,0.2
0.7,0.5,0.12221763272424921,0.0295588022415444,1,0.53,0.51,0.5,0.63,0.0295588022415444,0.08
0.91,0.5,0.019802627296179712,0.0,1,0.96,0.95,0.29,0.55,0.009950330853168083,0.04
0.86,0.5,0.019802627296179712,0.0,27,0.74,0.65,0.43,0.58,0.009950330853168083,0.07
0.51,0.0,0.4382549309311553,0.04879016416943201,11,0.42,0.42,0.43,0.3,0.12221763272424921,0.05
0.81,0.5,0.1906203596086497,0.0,22,0.82,0.82,0.6,0.18,0.009950330853168083,0.04
0.4,0.5,0.5933268452777344,0.019802627296179712,30,0.53,0.59,0.51,0.3,0.04879016416943201,0.02
0.71,0.0,0.019802627296179712,0.009950330853168083,34,0.65,0.62,0.44,0.62,0.019802627296179712,0.4
0.88,0.5,0.019802627296179712,0.0,17,0.8,0.77,0.29,0.46,0.0,0.16
0.73,0.5,0.06765864847381481,0.0,31,0.59,0.57,0.75,0.44,0.0,0.57
0.62,0.5,0.15700374880966475,0.058268908123975775,11,0.56,0.57,0.2,0.86,0.08617769624105233,0.2
0.76,0.5,0.04879016416943201,0.0295588022415444,11,0.55,0.57,0.47,0.92,0.058268908123975775,1.0
0.5,0.0,0.009950330853168083,0.0,31,0.39,0.39,0.38,0.2,0.009950330853168083,0.02
0.87,0.5,0.29266961396282004,0.0,25,0.68,0.72,0.41,0.73,0.0,0.08
0.23,0.5,0.598836501088704,0.019802627296179712,31,0.51,0.53,0.46,0.51,0.0295588022415444,1.0
0.23,0.0,0.598836501088704,0.12221763272424921,71,0.29,0.3,0.47,0.58,0.13976194237515868,0.06
0.66,0.0,0.06765864847381481,0.0295588022415444,11,0.42,0.42,0.62,0.75,0.04879016416943201,0.07
0.86,0.5,0.10436001532424277,0.0,39,0.68,0.62,0.26,0.41,0.0,0.08
0.56,0.5,0.3293037471426004,0.039220713153281295,13,0.49,0.49,0.42,0.25,0.10436001532424277,0.05
0.89,0.5,0.0295588022415444,0.0,27,0.85,0.81,0.38,0.67,0.0,0.02
0.55,0.0,0.019802627296179712,0.019802627296179712,35,0.41,0.31,0.5,0.41,0.04879016416943201,0.13
0.91,0.5,0.019802627296179712,0.0,3,0.86,0.79,0.33,0.38,0.009950330853168083,0.45
0.26,0.0,0.598836501088704,0.039220713153281295,30,0.27,0.27,0.66,0.65,0.039220713153281295,0.44
0.61,0.5,0.11332868530700317,0.039220713153281295,11,0.55,0.53,0.37,0.29,0.13976194237515868,0.45
0.76,0.0,0.1988508587451652,0.009950330853168083,23,0.63,0.57,0.66,0.57,0.009950330853168083,0.39
0.23,0.5,0.598836501088704,0.06765864847381481,30,0.39,0.42,0.49,0.23,0.06765864847381481,0.26
0.25,0.5,0.598836501088704,0.019802627296179712,31,0.48,0.52,0.77,0.32,0.019802627296179712,1.0
0.79,0.5,0.13976194237515868,0.009950330853168083,30,0.81,0.81,0.25,0.7,0.009950330853168083,0.32
0.74,0.5,0.0,0.0,55,0.66,0.61,0.76,0.3,0.009950330853168083,0.3
0.79,0.5,0.009950330853168083,0.0,5,0.83,0.78,0.7,0.52,0.009950330853168083,0.31
0.61,0.5,0.058268908123975775,0.009950330853168083,52,0.63,0.6,0.57,0.77,0.019802627296179712,0.27
0.47,0.0,0.08617769624105233,0.019802627296179712,34,0.46,0.5,0.36,0.83,0.039220713153281295,0.11
0.74,0.5,0.27002713721306015,0.0,31,0.7,0.66,0.64,0.31,0.009950330853168083,0.07
0.91,0.5,0.09531017980432487,0.0,30,0.84,0.82,0.6,0.49,0.0,0.09
0.41,0.0,0.26236426446749106,0.019802627296179712,52,0.5,0.51,0.43,0.42,0.06765864847381481,0.26
0.83,0.5,0.07696104113612832,0.0,22,0.76,0.79,0.49,0.51,0.0,0.17
0.41,0.0,0.14842000511827327,0.12221763272424921,21,0.3,0.36,0.17,0.54,0.13976194237515868,0.07
0.65,0.5,0.0,0.009950330853168083,9,0.53,0.48,0.52,0.73,0.019802627296179712,0.31
0.52,0.0,0.058268908123975775,0.009950330853168083,30,0.27,0.32,0.31,0.82,0.019802627296179712,0.07
0.56,0.0,0.16551443847757338,0.0,31,0.61,0.62,0.61,0.03,0.009950330853168083,0.33
0.61,0.0,0.29266961396282004,0.0,31,0.41,0.38,0.71,0.24,0.019802627296179712,0.15
0.54,0.5,0.0,0.009950330853168083,31,0.42,0.46,0.37,0.46,0.009950330853168083,0.21
0.46,0.5,0.5596157879354227,0.039220713153281295,30,0.29,0.35,0.42,0.4,0.04879016416943201,0.1
0.48,0.0,0.039220713153281295,0.009950330853168083,22,0.57,0.58,0.61,0.12,0.0295588022415444,0.51
0.68,0.0,0.06765864847381481,0.009950330853168083,34,0.74,0.76,0.61,0.56,0.0295588022415444,0.17
0.25,0.5,0.598836501088704,0.08617769624105233,35,0.44,0.47,0.51,0.33,0.11332868530700317,0.09
0.36,0.5,0.3293037471426004,0.009950330853168083,15,0.59,0.52,0.52,0.53,0.009950330853168083,0.03
0.91,1.0,0.019802627296179712,0.0,1,0.91,0.87,0.03,0.5,0.0,0.15
0.73,0.0,0.019802627296179712,0.0,22,0.32,0.27,0.48,0.18,0.0295588022415444,0.17
0.38,0.5,0.5481214085096876,0.0295588022415444,30,0.53,0.57,0.5,0.25,0.04879016416943201,0.14
0.54,0.5,0.16551443847757338,0.009950330853168083,22,0.58,0.62,0.54,0.29,0.0295588022415444,0.03
0.4,0.0,0.32208349916911333,0.009950330853168083,22,0.41,0.43,0.5,0.13,0.0295588022415444,0.34
0.91,0.5,0.009950330853168083,0.0,13,0.94,0.91,0.46,0.41,0.0,0.05
0.64,0.0,0.009950330853168083,0.04879016416943201,11,0.52,0.52,0.34,0.38,0.13976194237515868,0.24
0.75,0.5,0.058268908123975775,0.009950330853168083,34,0.63,0.57,0.54,0.27,0.009950330853168083,0.07
0.65,0.0,0.0295588022415444,0.0,61,0.61,0.52,0.5,0.25,0.009950330853168083,0.33
0.51,0.0,0.23111172096338664,0.12221763272424921,21,0.48,0.46,0.49,0.36,0.13976194237515868,0.09
0.57,0.5,0.0,0.009950330853168083,22,0.47,0.48,0.4,0.34,0.019802627296179712,0.11
0.72,0.5,0.019802627296179712,0.009950330853168083,13,0.69,0.72,0.61,0.6,0.039220713153281295,0.1
0.34,0.5,0.4700036292457355,0.019802627296179712,22,0.47,0.52,0.36,0.47,0.039220713153281295,0.02
0.25,0.0,0.07696104113612832,0.009950330853168083,31,0.52,0.59,0.3,0.7,0.019802627296179712,0.25
0.54,0.0,0.09531017980432487,0.12221763272424921,21,0.52,0.5,0.51,0.56,0.13976194237515868,0.37
0.69,0.5,0.019802627296179712,0.019802627296179712,9,0.68,0.64,0.64,0.59,0.0295588022415444,0.07
0.66,0.5,0.23901690047049992,0.0,61,0.57,0.52,0.71,0.16,0.0,0.71
0.78,0.5,0.09531017980432487,0.0,22,0.7,0.69,0.75,0.28,0.009950330853168083,0.18
0.91,1.0,0.019802627296179712,0.0,22,0.85,0.79,0.24,0.53,0.0,0.28
0.54,0.0,0.07696104113612832,0.0,1,0.48,0.45,0.78,0.59,0.009950330853168083,0.44
0.48,0.5,0.20701416938432612,0.019802627296179712,30,0.56,0.6,0.45,0.37,0.039220713153281295,0.09
0.61,0.5,0.13976194237515868,0.0295588022415444,59,0.48,0.49,0.47,0.37,0.08617769624105233,0.19
0.8,0.5,0.0,0.0,5,0.77,0.74,0.63,0.53,0.0,0.28
0.59,0.5,0.04879016416943201,0.0,31,0.47,0.44,0.78,0.44,0.019802627296179712,0.03
0.51,0.0,0.08617769624105233,0.019802627296179712,52,0.59,0.53,0.59,0.18,0.04879016416943201,0.04
0.67,0.0,0.009950330853168083,0.0,30,0.55,0.51,0.67,0.72,0.009950330853168083,0.32
0.56,0.5,0.16551443847757338,0.009950330853168083,22,0.47,0.5,0.51,0.36,0.019802627296179712,0.19
0.68,0.5,0.04879016416943201,0.019802627296179712,37,0.59,0.57,0.45,0.59,0.039220713153281295,0.16
0.77,0.5,0.0,0.0,79,0.75,0.72,0.38,0.28,0.009950330853168083,0.09
0.91,0.5,0.009950330853168083,0.0,1,0.91,0.88,0.41,0.65,0.0,0.05
0.56,0.0,0.14842000511827327,0.009950330853168083,22,0.66,0.67,0.45,0.71,0.019802627296179712,0.11
0.46,0.5,0.09531017980432487,0.009950330853168083,9,0.42,0.43,0.66,0.75,0.009950330853168083,0.36
0.6,0.5,0.058268908123975775,0.06765864847381481,11,0.56,0.54,0.52,0.58,0.13976194237515868,0.09
0.67,0.5,0.0,0.0,31,0.66,0.62,0.71,0.15,0.009950330853168083,0.03
0.75,0.5,0.13976194237515868,0.0,45,0.75,0.67,0.59,0.51,0.0,0.05
0.82,0.5,0.009950330853168083,0.0,9,0.75,0.71,0.45,0.55,0.0,0.05
0.55,0.5,0.07696104113612832,0.0,22,0.62,0.61,0.68,0.1,0.009950330853168083,0.13
0.49,0.0,0.1988508587451652,0.12221763272424921,9,0.4,0.38,0.59,0.51,0.13976194237515868,0.05
0.69,0.5,0.0,0.009950330853168083,73,0.57,0.55,0.5,0.3,0.039220713153281295,0.12
0.51,0.0,0.10436001532424277,0.039220713153281295,17,0.13,0.13,0.53,0.47,0.07696104113612832,0.47
0.75,0.5,0.08617769624105233,0.009950330853168083,13,0.65,0.65,0.53,0.37,0.0295588022415444,0.17
0.65,0.5,0.009950330853168083,0.0,31,0.61,0.62,0.49,0.35,0.009950330853168083,0.17
0.81,0.5,0.009950330853168083,0.0,11,0.88,0.86,0.49,0.28,0.009950330853168083,1.0
0.57,0.0,0.009950330853168083,0.0,5,0.54,0.52,0.69,0.44,0.009950330853168083,0.2
0.79,0.5,0.009950330853168083,0.0,9,0.76,0.71,0.63,0.53,0.009950330853168083,0.08
0.61,0.0,0.009950330853168083,0.04879016416943201,59,0.29,0.37,0.27,0.68,0.08617769624105233,0.09
0.41,0.0,0.3852624007906449,0.009950330853168083,31,0.44,0.49,0.34,0.51,0.0295588022415444,0.1
0.74,0.5,0.039220713153281295,0.009950330853168083,35,0.58,0.55,0.7,0.49,0.019802627296179712,0.03
0.3,0.0,0.09531017980432487,0.058268908123975775,11,0.08,0.09,0.43,0.7,0.13976194237515868,0.71
0.47,0.0,0.598836501088704,0.009950330853168083,35,0.52,0.41,0.82,0.47,0.009950330853168083,0.17
0.8,0.5,0.11332868530700317,0.0,23,0.82,0.76,0.31,0.5,0.0,0.02
0.89,1.0,0.0295588022415444,0.0,1,0.81,0.77,0.13,0.53,0.0,0.2
0.71,0.5,0.019802627296179712,0.0,22,0.65,0.61,0.48,0.22,0.009950330853168083,0.38
0.46,0.5,0.598836501088704,0.009950330853168083,45,0.65,0.57,0.97,0.53,0.009950330853168083,0.09
0.48,0.0,0.15700374880966475,0.009950330853168083,22,0.42,0.41,0.58,0.2,0.019802627296179712,0.06
0.69,0.5,0.3435897043900769,0.0295588022415444,11,0.43,0.44,0.43,0.46,0.07696104113612832,0.05
0.54,0.5,0.15700374880966475,0.0,31,0.44,0.47,0.4,0.42,0.0295588022415444,0.05
0.5,0.0,0.019802627296179712,0.04879016416943201,5,0.17,0.15,0.58,0.49,0.11332868530700317,1.0
0.91,0.5,0.0295588022415444,0.0,91,0.93,0.93,0.53,0.65,0.0,0.21
0.23,0.5,0.598836501088704,0.12221763272424921,7,0.32,0.36,0.18,0.41,0.13976194237515868,0.29
0.76,0.5,0.009950330853168083,0.0,22,0.71,0.69,0.4,0.13,0.009950330853168083,0.04
0.64,0.0,0.26236426446749106,0.0,31,0.6,0.49,0.5,0.23,0.009950330853168083,0.12
0.67,0.5,0.039220713153281295,0.009950330853168083,22,0.57,0.6,0.4,0.25,0.039220713153281295,0.06
0.75,0.5,0.0295588022415444,0.0,3,0.76,0.73,0.84,0.38,0.0,0.21
0.73,0.5,0.10436001532424277,0.0295588022415444,59,0.62,0.64,0.7,0.73,0.019802627296179712,0.06
0.4,0.5,0.5364933705145685,0.019802627296179712,31,0.5,0.56,0.7,0.51,0.019802627296179712,0.51
0.64,0.0,0.019802627296179712,0.0,33,0.28,0.31,0.59,0.14,0.0295588022415444,0.07
0.63,0.0,0.009950330853168083,0.019802627296179712,30,0.41,0.49,0.54,0.68,0.0295588022415444,0.21
0.63,0.5,0.23901690047049992,0.039220713153281295,11,0.44,0.46,0.44,0.66,0.04879016416943201,0.39
0.69,0.5,0.0,0.009950330853168083,65,0.6,0.52,1.0,0.18,0.009950330853168083,0.66
0.53,0.5,0.0295588022415444,0.0295588022415444,13,0.62,0.59,0.47,0.15,0.07696104113612832,0.03
0.61,0.5,0.33647223662121295,0.058268908123975775,13,0.64,0.65,0.29,0.69,0.07696104113612832,0.06
0.28,0.5,0.598836501088704,0.12221763272424921,9,0.49,0.48,0.75,0.49,0.13976194237515868,0.53
0.23,0.5,0.598836501088704,0.0295588022415444,31,0.48,0.53,0.42,0.51,0.039220713153281295,0.08
0.23,0.5,0.598836501088704,0.019802627296179712,22,0.33,0.37,0.33,0.57,0.0295588022415444,0.59
0.88,0.5,0.0295588022415444,0.0,3,0.82,0.78,0.46,0.53,0.0,0.12
0.64,0.5,0.039220713153281295,0.0,31,0.58,0.55,0.52,0.13,0.009950330853168083,0.29
0.8,0.5,0.07696104113612832,0.0,22,0.72,0.7,0.58,0.56,0.009950330853168083,1.0
0.65,0.0,0.009950330853168083,0.0,93,0.58,0.5,0.92,0.37,0.009950330853168083,0.03
0.58,0.0,0.058268908123975775,0.0,31,0.27,0.29,0.45,0.39,0.0,0.29
0.91,0.5,0.0295588022415444,0.0,27,0.91,0.89,0.24,0.55,0.0,0.38
0.39,0.0,0.09531017980432487,0.0295588022415444,7,0.33,0.3,0.36,0.35,0.08617769624105233,0.06
0.4,0.5,0.3576744442718159,0.0295588022415444,52,0.48,0.49,0.55,0.33,0.058268908123975775,1.0
0.71,0.5,0.019802627296179712,0.009950330853168083,21,0.67,0.59,0.51,0.42,0.019802627296179712,0.3
0.78,0.5,0.0,0.0,31,0.7,0.64,1.0,0.13,0.0,0.16
0.23,0.0,0.4700036292457355,0.07696104113612832,34,0.33,0.34,0.59,0.63,0.11332868530700317,0.29
0.8,0.5,0.019802627296179712,0.0,30,0.6,0.53,0.16,0.61,0.009950330853168083,0.02
0.58,0.5,0.5538851132264376,0.019802627296179712,39,0.62,0.54,0.66,0.7,0.009950330853168083,0.19
0.5,0.5,0.5596157879354227,0.04879016416943201,21,0.28,0.34,0.4,0.41,0.06765864847381481,0.38
0.7,0.5,0.10436001532424277,0.009950330853168083,34,0.59,0.62,0.37,0.39,0.0295588022415444,0.31
0.66,0.5,0.1310282624064041,0.0,5,0.77,0.76,0.63,0.52,0.009950330853168083,0.07
0.91,0.5,0.0295588022415444,0.0,1,0.94,0.93,0.31,0.65,0.0,0.11
0.81,0.5,0.1988508587451652,0.0,25,0.83,0.79,0.4,0.66,0.0,0.6
0.59,0.5,0.2851789422336624,0.019802627296179712,83,0.47,0.51,0.55,0.42,0.0295588022415444,0.54
0.89,0.5,0.019802627296179712,0.0,17,0.91,0.87,0.61,0.51,0.0,0.45
0.69,0.5,0.0295588022415444,0.009950330853168083,27,0.6,0.54,0.5,0.56,0.009950330853168083,0.22
0.81,0.5,0.009950330853168083,0.0,83,0.58,0.56,0.33,0.39,0.019802627296179712,0.02
0.88,0.5,0.009950330853168083,0.0,3,0.83,0.79,0.39,0.56,0.009950330853168083,0.0
0.81,0.5,0.412109650826833,0.009950330853168083,3,0.83,0.77,0.5,0.58,0.009950330853168083,0.22
0.52,0.0,0.019802627296179712,0.009950330853168083,55,0.58,0.59,0.69,0.5,0.039220713153281295,0.13
0.67,0.5,0.0295588022415444,0.0,53,0.74,0.69,0.87,0.47,0.009950330853168083,0.06
0.57,0.0,0.04879016416943201,0.0,9,0.5,0.49,0.42,0.7,0.009950330853168083,0.11
0.62,0.0,0.019802627296179712,0.0295588022415444,34,0.37,0.44,0.37,0.85,0.039220713153281295,0.03
0.6,0.0,0.0,0.0,83,0.57,0.52,0.62,0.16,0.009950330853168083,0.69
0.75,0.5,0.09531017980432487,0.009950330853168083,16,0.69,0.64,0.37,0.54,0.009950330853168083,0.19
0.77,0.5,0.009950330853168083,0.0,9,0.68,0.64,0.98,0.35,0.0,0.69
0.82,0.5,0.29266961396282004,0.019802627296179712,23,0.69,0.61,0.64,0.54,0.009950330853168083,0.41
0.8,0.5,0.009950330853168083,0.0,83,0.78,0.76,0.54,0.49,0.009950330853168083,0.08
0.49,0.0,0.1310282624064041,0.039220713153281295,17,0.52,0.52,0.48,0.25,0.08617769624105233,0.31
0.45,0.0,0.06765864847381481,0.039220713153281295,27,0.36,0.36,0.34,0.52,0.04879016416943201,0.08
0.8,0.5,0.0,0.0,9,0.72,0.69,0.66,0.18,0.009950330853168083,0.45
0.69,0.0,0.0295588022415444,0.009950330853168083,5,0.6,0.55,0.62,0.64,0.019802627296179712,0.2
0.86,0.5,0.12221763272424921,0.0,7,0.75,0.63,0.49,0.64,0.009950330853168083,0.19
0.54,0.5,0.33647223662121295,0.0,9,0.49,0.55,0.6,0.41,0.0295588022415444,0.03
0.3,0.5,0.5187937934151676,0.019802627296179712,83,0.47,0.49,0.67,0.53,0.0295588022415444,0.15
0.91,0.5,0.0,0.0,34,0.89,0.82,0.21,0.08,0.0,0.54
0.84,0.5,0.019802627296179712,0.0,5,0.69,0.68,0.51,0.64,0.009950330853168083,0.02
0.63,0.5,0.08617769624105233,0.0,9,0.54,0.55,0.28,0.22,0.019802627296179712,0.1
0.37,0.0,0.412109650826833,0.04879016416943201,50,0.61,0.65,0.69,0.64,0.04879016416943201,0.31
0.91,1.0,0.009950330853168083,0.0,17,0.9,0.87,0.3,0.38,0.0,0.65
0.91,0.5,0.019802627296179712,0.0,13,0.86,0.8,0.18,0.36,0.0,0.06
0.6,0.0,0.019802627296179712,0.009950330853168083,16,0.67,0.65,0.6,0.55,0.019802627296179712,0.02
0.68,0.0,0.12221763272424921,0.009950330853168083,34,0.48,0.52,0.49,0.34,0.039220713153281295,0.06
0.74,0.5,0.019802627296179712,0.0,3,0.55,0.54,0.43,0.54,0.0,0.82
0.54,0.5,0.0295588022415444,0.0,1,0.53,0.52,0.08,0.55,0.009950330853168083,0.02
0.23,0.0,0.4762341789963716,0.12221763272424921,55,0.32,0.3,0.41,0.51,0.13976194237515868,0.14
0.71,0.5,0.0295588022415444,0.009950330853168083,16,0.54,0.48,0.59,0.41,0.009950330853168083,0.03
0.69,0.5,0.039220713153281295,0.019802627296179712,21,0.54,0.58,0.55,0.53,0.0295588022415444,0.4
0.6,0.5,0.4700036292457355,0.019802627296179712,13,0.55,0.46,0.71,0.57,0.019802627296179712,0.05
0.67,0.0,0.019802627296179712,0.009950330853168083,50,0.32,0.29,0.35,0.42,0.06765864847381481,0.12
0.61,0.0,0.039220713153281295,0.0295588022415444,17,0.28,0.25,0.45,0.75,0.039220713153281295,0.61
0.78,0.5,0.2151113796169455,0.0,9,0.79,0.79,0.68,0.61,0.009950330853168083,1.0
0.45,0.0,0.16551443847757338,0.0295588022415444,47,0.55,0.54,0.53,0.16,0.08617769624105233,0.15
0.78,0.5,0.039220713153281295,0.0,17,0.74,0.7,0.57,0.64,0.0,0.09
0.69,0.5,0.009950330853168083,0.019802627296179712,57,0.71,0.68,0.66,0.5,0.04879016416943201,0.76
0.52,0.0,0.2851789422336624,0.019802627296179712,83,0.42,0.46,0.32,0.49,0.019802627296179712,0.02
0.64,0.5,0.5822156198526637,0.019802627296179712,39,0.73,0.7,0.72,0.64,0.009950330853168083,0.06
0.86,0.5,0.0295588022415444,0.0,21,0.85,0.81,0.65,0.6,0.0,0.03
0.58,0.0,0.10436001532424277,0.019802627296179712,55,0.51,0.49,0.56,0.63,0.0295588022415444,0.06
0.8,0.5,0.009950330853168083,0.0,5,0.81,0.76,0.45,0.49,0.0,0.2
0.9,0.5,0.0,0.0,83,0.79,0.77,0.36,0.54,0.009950330853168083,0.25
0.89,0.5,0.07696104113612832,0.0,83,0.83,0.81,0.19,0.56,0.0,0.07
0.91,0.5,0.019802627296179712,0.0,3,0.87,0.83,0.3,0.6,0.0,0.06
0.86,0.5,0.009950330853168083,0.0,27,0.88,0.86,0.42,0.68,0.0,0.19
0.57,0.0,0.0295588022415444,0.009950330853168083,13,0.56,0.49,0.45,0.41,0.019802627296179712,0.06
0.41,0.0,0.37156355643248307,0.009950330853168083,27,0.25,0.21,0.57,0.53,0.009950330853168083,0.16
0.52,0.0,0.2851789422336624,0.0295588022415444,50,0.42,0.42,0.54,0.32,0.07696104113612832,0.19
0.62,0.0,0.0,0.009950330853168083,9,0.66,0.67,0.33,0.63,0.039220713153281295,0.14
0.72,0.5,0.10436001532424277,0.009950330853168083,9,0.7,0.74,0.02,0.27,0.0295588022415444,0.18
0.65,0.5,0.009950330853168083,0.0,9,0.6,0.57,0.25,0.29,0.009950330853168083,0.11
0.85,0.5,0.009950330853168083,0.0,21,0.78,0.72,0.45,0.61,0.0,0.22
0.41,0.0,0.3293037471426004,0.009950330853168083,9,0.57,0.59,0.59,0.54,0.019802627296179712,0.03
0.54,0.5,0.0295588022415444,0.0295588022415444,69,0.47,0.43,0.38,0.29,0.10436001532424277,0.33
0.8,0.5,0.07696104113612832,0.0,3,0.71,0.66,0.48,0.67,0.009950330853168083,0.0
0.64,0.0,0.22314355131420976,0.019802627296179712,34,0.63,0.65,0.31,0.94,0.0295588022415444,0.01
0.52,0.0,0.29266961396282004,0.009950330853168083,83,0.59,0.6,0.88,0.39,0.019802627296179712,0.37
0.75,0.0,0.039220713153281295,0.0,3,0.52,0.44,0.48,0.65,0.009950330853168083,0.15
0.68,0.5,0.019802627296179712,0.009950330853168083,1,0.68,0.67,0.6,0.53,0.009950330853168083,0.04
0.23,0.5,0.598836501088704,0.12221763272424921,49,0.37,0.4,0.42,0.52,0.13976194237515868,0.35
0.55,0.5,0.22314355131420976,0.0295588022415444,21,0.31,0.32,0.66,0.51,0.0295588022415444,0.1
0.54,0.0,0.009950330853168083,0.009950330853168083,83,0.5,0.47,0.64,0.28,0.019802627296179712,0.46
0.91,0.5,0.058268908123975775,0.0,35,0.82,0.79,0.39,0.73,0.0,0.04
0.91,1.0,0.009950330853168083,0.0,9,0.99,1.0,0.08,0.96,0.0,0.18
0.23,0.5,0.598836501088704,0.0295588022415444,83,0.46,0.5,0.45,0.41,0.039220713153281295,0.4
0.85,0.5,0.009950330853168083,0.0,85,0.88,0.86,0.48,0.35,0.009950330853168083,0.06
0.43,0.0,0.07696104113612832,0.039220713153281295,17,0.0,0.01,0.36,0.77,0.058268908123975775,0.01
0.6,0.5,0.0295588022415444,0.0,9,0.63,0.58,0.61,0.82,0.0,0.03
0.76,0.5,0.12221763272424921,0.0,9,0.59,0.59,0.7,0.41,0.0,0.52
0.44,0.0,0.039220713153281295,0.0,9,0.48,0.48,0.17,0.32,0.0295588022415444,0.03
0.74,0.5,0.06765864847381481,0.009950330853168083,17,0.79,0.74,0.57,0.52,0.009950330853168083,0.27
0.91,1.0,0.019802627296179712,0.0,83,0.94,0.93,0.06,0.63,0.0,0.11
0.64,0.5,0.0295588022415444,0.019802627296179712,21,0.48,0.5,0.3,0.71,0.039220713153281295,0.03
0.67,0.5,0.009950330853168083,0.0,1,0.76,0.76,0.36,0.68,0.0,0.17
0.63,0.5,0.30010459245033805,0.009950330853168083,83,0.58,0.55,0.51,0.17,0.019802627296179712,0.47
0.31,0.0,0.41871033485818504,0.009950330853168083,9,0.42,0.46,0.57,0.36,0.019802627296179712,0.22
0.34,0.5,0.598836501088704,0.058268908123975775,21,0.18,0.25,0.48,0.53,0.06765864847381481,0.06
0.39,0.5,0.5933268452777344,0.07696104113612832,57,0.49,0.49,0.43,0.28,0.13976194237515868,0.39
0.3,0.0,0.10436001532424277,0.039220713153281295,17,0.0,0.0,0.25,0.73,0.04879016416943201,0.12
0.23,0.0,0.33647223662121295,0.12221763272424921,67,0.28,0.26,0.41,0.38,0.13976194237515868,0.02
0.71,0.0,0.1310282624064041,0.009950330853168083,55,0.72,0.72,0.58,0.63,0.039220713153281295,0.26
0.86,0.5,0.009950330853168083,0.0,9,0.94,0.92,0.32,0.09,0.0,0.55
0.81,0.5,0.019802627296179712,0.0,7,0.78,0.75,0.53,0.67,0.0,0.21
0.53,0.5,0.058268908123975775,0.0,1,0.43,0.46,0.76,0.46,0.009950330853168083,0.12
0.53,0.0,0.039220713153281295,0.009950330853168083,27,0.45,0.4,0.47,0.52,0.019802627296179712,0.1
0.91,0.5,0.039220713153281295,0.0,3,0.94,0.93,0.26,0.58,0.0,0.41
0.91,0.5,0.009950330853168083,0.0,21,0.92,0.87,0.42,0.53,0.0,0.84
0.87,0.5,0.058268908123975775,0.009950330853168083,29,0.89,0.88,0.45,0.79,0.009950330853168083,0.18
0.84,0.5,0.0295588022415444,0.009950330853168083,17,0.79,0.71,0.39,0.58,0.009950330853168083,0.04
0.41,0.0,0.41871033485818504,0.0295588022415444,83,0.3,0.29,0.63,0.22,0.04879016416943201,0.34
0.23,0.5,0.5423242908253617,0.04879016416943201,11,0.37,0.41,0.46,0.29,0.039220713153281295,0.07
0.65,0.5,0.08617769624105233,0.009950330853168083,34,0.57,0.55,0.52,0.13,0.019802627296179712,0.05
0.57,0.5,0.0,0.009950330853168083,1,0.49,0.47,0.64,0.55,0.009950330853168083,0.02
0.68,0.5,0.07696104113612832,0.019802627296179712,50,0.62,0.63,0.18,0.67,0.039220713153281295,0.31
0.53,0.5,0.058268908123975775,0.0295588022415444,3,0.56,0.51,0.38,0.42,0.039220713153281295,0.97
0.72,0.5,0.019802627296179712,0.0,7,0.75,0.64,0.53,0.39,0.0,0.33
0.89,0.5,0.019802627296179712,0.0,11,0.85,0.82,0.68,0.63,0.0,0.12
0.72,0.5,0.11332868530700317,0.039220713153281295,55,0.65,0.65,0.38,0.9,0.04879016416943201,1.0
0.6,0.0,0.019802627296179712,0.0,83,0.28,0.25,0.45,0.85,0.009950330853168083,0.96
0.72,0.0,0.039220713153281295,0.0,3,0.37,0.37,0.22,0.51,0.009950330853168083,0.25
0.49,0.5,0.26236426446749106,0.009950330853168083,9,0.48,0.49,0.74,0.3,0.019802627296179712,0.03
0.5,0.5,0.1906203596086497,0.0295588022415444,16,0.49,0.53,0.27,0.61,0.04879016416943201,0.12
0.46,0.0,0.2851789422336624,0.0295588022415444,50,0.65,0.68,0.68,0.59,0.039220713153281295,0.14
0.34,0.5,0.18232155679395465,0.07696104113612832,65,0.38,0.36,0.42,0.41,0.12221763272424921,0.52
0.54,0.5,0.4700036292457355,0.019802627296179712,34,0.59,0.6,0.51,0.38,0.0295588022415444,0.05
0.23,0.0,0.598836501088704,0.019802627296179712,9,0.64,0.66,0.81,0.3,0.019802627296179712,0.09
0.29,0.0,0.22314355131420976,0.12221763272424921,53,0.41,0.38,0.5,0.42,0.13976194237515868,0.14
0.64,0.5,0.019802627296179712,0.0,83,0.53,0.46,0.65,0.13,0.009950330853168083,0.36
0.45,0.5,0.039220713153281295,0.0,77,0.34,0.32,0.33,0.36,0.019802627296179712,0.04
0.61,0.0,0.009950330853168083,0.0,83,0.38,0.47,0.62,0.79,0.009950330853168083,0.59
0.87,0.5,0.009950330853168083,0.0,5,0.91,0.89,0.58,0.37,0.009950330853168083,0.49
0.74,0.5,0.04879016416943201,0.0,9,0.52,0.47,0.45,0.63,0.0,0.53
0.79,0.5,0.29266961396282004,0.009950330853168083,3,0.81,0.78,0.5,0.59,0.009950330853168083,0.06
